Tarih,TP_DK_USD_S_YTL,TP_DK_USD_A_YTL,TP_DK_EUR_S_YTL,TP_DK_EUR_A_YTL,TP_DK_GBP_S_YTL,TP_DK_GBP_A_YTL,TP_DK_CHF_S_YTL,TP_DK_CHF_A_YTL,TP_DK_JPY_S_YTL,TP_DK_JPY_A_YTL
2024-08-02,33.1378,33.0782,35.7648,35.7005,42.437,42.2169,37.8845,37.6428,22.1424,21.9967
2024-08-05,33.1359,33.0763,35.8371,35.7726,42.2595,42.0403,38.1259,37.8826,22.2962,22.1495
2024-08-06,33.3172,33.2573,36.4654,36.3998,42.5877,42.3668,39.2922,39.0415,23.4183,23.2643
2024-08-07,33.4586,33.3984,36.544,36.4783,42.6313,42.4102,39.2388,38.9885,23.1137,22.9617
2024-08-08,33.5568,33.4965,36.639,36.5731,42.7265,42.5049,39.1191,38.8695,22.8705,22.72
2024-08-09,33.5073,33.4471,36.6361,36.5702,42.6107,42.3897,39.1293,38.8797,22.9874,22.8362
2024-08-12,33.5199,33.4596,36.604,36.5382,42.8368,42.6146,38.8195,38.5718,22.8308,22.6806
2024-08-13,33.5447,33.4843,36.6436,36.5777,42.8919,42.6695,38.724,38.4769,22.819,22.6689
2024-08-14,33.5532,33.4928,36.6627,36.5968,43.0092,42.7862,38.7788,38.5314,22.7672,22.6174
2024-08-15,33.5449,33.4846,36.9525,36.886,43.1552,42.9313,38.9508,38.7023,22.8589,22.7086
2024-08-16,33.635,33.5746,37.0381,36.9715,43.3031,43.0785,38.9265,38.6782,22.8956,22.745
2024-08-19,33.6713,33.6107,36.9946,36.9281,43.4895,43.2639,38.8377,38.5899,22.707,22.5576
2024-08-20,33.713,33.6524,37.2166,37.1497,43.7722,43.5452,39.0852,38.8359,23.1268,22.9747
2024-08-21,33.809,33.7482,37.4637,37.3963,44.0336,43.8053,39.4031,39.1517,23.1217,22.9696
2024-08-22,33.9075,33.8465,37.6983,37.6305,44.2372,44.0078,39.7385,39.485,23.2656,23.1126
2024-08-23,33.9116,33.8506,37.7838,37.7158,44.5348,44.3038,39.9337,39.6789,23.3457,23.1922
2024-08-26,33.9473,33.8863,37.7531,37.6852,44.6265,44.395,39.9468,39.692,23.3231,23.1696
2024-08-27,33.9894,33.9282,37.9854,37.9171,44.9252,44.6922,40.2392,39.9825,23.6694,23.5137
2024-08-28,34.0189,33.9577,37.9801,37.9118,45.0292,44.7956,40.257,40.0002,23.5433,23.3884
2024-08-29,34.0238,33.9626,37.8943,37.8261,45.0686,44.8349,40.4359,40.1779,23.6166,23.4613
2024-09-02,33.9844,33.9233,37.7402,37.6723,44.9361,44.7031,40.4078,40.1501,23.5592,23.4043
2024-09-03,33.9807,33.9196,37.6022,37.5346,44.7095,44.4776,40.0715,39.8159,23.2271,23.0743
2024-09-04,33.9481,33.887,37.4996,37.4322,44.6133,44.3819,39.92,39.6653,23.3095,23.1561
2024-09-05,34.0337,33.9725,37.6177,37.5501,44.7133,44.4813,40.1789,39.9226,23.5239,23.3691
2024-09-06,33.9702,33.9091,37.6837,37.616,44.774,44.5417,40.2343,39.9776,23.7305,23.5744
2024-09-09,33.9547,33.8937,37.7362,37.6683,44.8159,44.5835,40.4206,40.1627,23.8499,23.693
2024-09-10,34.0288,33.9676,37.6095,37.5419,44.6268,44.3953,40.2324,39.9757,23.7886,23.6321
2024-09-11,34.0516,33.9904,37.5907,37.5231,44.6627,44.431,40.2451,39.9884,23.8178,23.6611
2024-09-12,34.001,33.9398,37.5513,37.4837,44.5715,44.3404,40.2973,40.0403,24.0823,23.9239
2024-09-13,33.9594,33.8984,37.4015,37.3343,44.3765,44.1463,39.8519,39.5976,23.8663,23.7093
2024-09-16,33.8768,33.8159,37.564,37.4964,44.571,44.3399,40.0353,39.7799,24.1179,23.9593
2024-09-17,33.9506,33.8895,37.7531,37.6852,44.841,44.6085,40.2753,40.0184,24.3139,24.154
2024-09-18,34.0293,33.9681,37.8936,37.8255,45.0546,44.8209,40.4105,40.1527,24.2555,24.0959
2024-09-19,34.0896,34.0283,37.9375,37.8693,45.0944,44.8605,40.4906,40.2323,24.1135,23.9548
2024-09-20,34.0379,33.9766,37.9865,37.9182,45.2339,44.9993,40.3228,40.0655,23.9129,23.7556
2024-09-23,34.0142,33.9531,37.974,37.9058,45.3246,45.0895,40.1922,39.9358,23.7096,23.5536
2024-09-24,34.1241,34.0627,37.9298,37.8615,45.4291,45.1934,40.2138,39.9572,23.8131,23.6564
2024-09-25,34.1429,34.0815,37.9988,37.9305,45.7112,45.4742,40.3514,40.094,23.7293,23.5732
2024-09-26,34.1508,34.0894,38.2113,38.1426,45.7737,45.5363,40.4243,40.1664,23.7649,23.6085
2024-09-27,34.1596,34.0982,38.0777,38.0092,45.7113,45.4742,40.3398,40.0825,23.6714,23.5157
2024-09-30,34.1514,34.09,38.0865,38.018,45.7782,45.5408,40.5064,40.248,23.9115,23.7542
2024-10-01,34.1825,34.121,38.2402,38.1714,45.884,45.646,40.6358,40.3765,24.0548,23.8965
2024-10-02,34.1862,34.1247,37.9573,37.889,45.6636,45.4268,40.4567,40.1986,23.8093,23.6527
2024-10-03,34.2154,34.1538,37.8761,37.808,45.5438,45.3075,40.4983,40.24,23.7613,23.605
2024-10-04,34.1741,34.1126,37.7222,37.6544,44.9519,44.7188,40.2341,39.9774,23.3458,23.1922
2024-10-07,34.2013,34.1398,37.7195,37.6516,45.0882,44.8543,40.2496,39.9928,23.4161,23.262
2024-10-08,34.2497,34.1881,37.5673,37.4998,44.9056,44.6727,40.0389,39.7835,23.1393,22.9871
2024-10-09,34.272,34.2103,37.6609,37.5932,44.9599,44.7268,40.1755,39.9192,23.2388,23.0859
2024-10-10,34.2567,34.1951,37.5505,37.4829,44.8953,44.6624,40.0471,39.7917,23.1066,22.9545
2024-10-11,34.2137,34.1522,37.4136,37.3463,44.823,44.5905,39.8942,39.6397,23.0199,22.8684
2024-10-14,34.2241,34.1625,37.4403,37.373,44.7909,44.5585,40.0211,39.7658,23.0444,22.8928
2024-10-15,34.265,34.2034,37.4317,37.3644,44.8167,44.5842,39.9323,39.6775,22.9855,22.8343
2024-10-16,34.2634,34.2018,37.358,37.2908,44.8698,44.6371,39.8435,39.5894,23.0224,22.8709
2024-10-17,34.2248,34.1633,37.2608,37.1938,44.5998,44.3685,39.7791,39.5253,22.9732,22.8221
2024-10-18,34.1769,34.1155,37.1059,37.0392,44.4832,44.2525,39.6101,39.3574,22.8887,22.7382
2024-10-21,34.2401,34.1786,37.1289,37.0621,44.7484,44.5163,39.62,39.3672,22.8856,22.735
2024-10-22,34.2404,34.1788,37.1539,37.0871,44.6664,44.4347,39.6844,39.4312,22.8982,22.7476
2024-10-23,34.2437,34.1821,37.0702,37.0035,44.5549,44.3239,39.6531,39.4001,22.7464,22.5967
2024-10-24,34.2627,34.2011,36.9386,36.8722,44.5156,44.2847,39.5912,39.3386,22.5042,22.3562
2024-10-25,34.2518,34.1902,36.976,36.9095,44.4703,44.2397,39.6488,39.3958,22.5859,22.4373
2024-10-28,34.2506,34.189,37.066,36.9993,44.5224,44.2915,39.6198,39.3671,22.6002,22.4515
2024-10-30,34.2506,34.189,37.066,36.9993,44.5224,44.2915,39.6198,39.3671,22.6002,22.4515
2024-10-31,34.2711,34.2095,37.1142,37.0474,44.6195,44.3881,39.6177,39.3649,22.4414,22.2938
2024-11-01,34.2403,34.1787,37.1904,37.1235,44.5282,44.2973,39.653,39.4,22.5168,22.3687
2024-11-04,34.2852,34.2236,37.2518,37.1848,44.3277,44.0978,39.6165,39.3638,22.5188,22.3707
2024-11-05,34.3374,34.2757,37.4201,37.3528,44.6179,44.3865,39.8245,39.5705,22.6528,22.5038
2024-11-06,34.3438,34.282,37.4035,37.3363,44.6545,44.4229,39.8996,39.6451,22.6138,22.4651
2024-11-07,34.2456,34.1841,36.7815,36.7154,44.1933,43.9641,39.2469,38.9965,22.2879,22.1412
2024-11-08,34.238,34.1764,36.8238,36.7576,44.304,44.0742,39.1757,38.9258,22.2855,22.1389
2024-11-11,34.3232,34.2614,36.9987,36.9321,44.5698,44.3387,39.4602,39.2084,22.5698,22.4214
2024-11-12,34.3487,34.2869,36.7044,36.6384,44.3747,44.1446,39.1883,38.9383,22.4092,22.2618
2024-11-13,34.3746,34.3128,36.5299,36.4642,44.1468,43.9178,39.073,38.8237,22.3798,22.2326
2024-11-14,34.3736,34.3118,36.4979,36.4323,43.885,43.6574,39.0188,38.7699,22.2325,22.0862
2024-11-15,34.3614,34.2996,36.1906,36.1255,43.5992,43.3731,38.7624,38.5151,22.0838,21.9386
2024-11-18,34.3951,34.3333,36.3419,36.2766,43.6587,43.4323,38.8318,38.584,22.1586,22.0128
2024-11-19,34.4941,34.4321,36.3881,36.3227,43.6308,43.4045,38.9735,38.7248,22.3331,22.1862
2024-11-20,34.5784,34.5162,36.5471,36.4813,43.8194,43.5922,39.2309,38.9806,22.4964,22.3484
2024-11-21,34.4992,34.4372,36.4482,36.3826,43.8021,43.5749,39.0699,38.8207,22.2147,22.0685
2024-11-22,34.5115,34.4495,36.3412,36.2759,43.6993,43.4726,39.1469,38.8972,22.3799,22.2327
2024-11-25,34.5263,34.4642,36.0497,35.9849,43.3804,43.1554,38.9878,38.7391,22.3933,22.246
2024-11-26,34.5806,34.5184,36.2263,36.1612,43.5601,43.3342,38.933,38.6846,22.4385,22.2909
2024-11-27,34.6349,34.5726,36.3545,36.2891,43.5918,43.3657,39.1601,38.9103,22.5549,22.4065
2024-11-28,34.6351,34.5728,36.4026,36.3371,43.7123,43.4856,39.2955,39.0448,22.885,22.7345
2024-11-29,34.632,34.5697,36.5166,36.4509,43.9096,43.6819,39.2632,39.0127,22.8697,22.7192
2024-12-02,34.6417,34.5794,36.6131,36.5473,44.0917,43.863,39.4124,39.161,23.14,22.9877
2024-12-03,34.7056,34.6432,36.497,36.4313,44.1524,43.9234,39.2947,39.0441,23.155,23.0027
2024-12-04,34.7391,34.6766,36.5151,36.4494,44.0825,43.8539,39.3023,39.0516,23.2239,23.0712
2024-12-05,34.7498,34.6873,36.5046,36.439,44.1347,43.9057,39.2874,39.0368,23.1398,22.9876
2024-12-06,34.7377,34.6753,36.5794,36.5136,44.2771,44.0475,39.386,39.1348,23.2045,23.0518
